student_id,topic_id,timestamp,correct
student_9,topic_6,2025-09-14T12:11:27.058537,0
student_9,topic_12,2025-09-14T18:02:27.058537,0
student_9,topic_12,2025-09-15T05:52:27.058537,0
student_9,topic_6,2025-09-16T05:19:27.058537,1
student_9,topic_5,2025-09-18T18:14:27.058537,0
student_9,topic_10,2025-09-19T01:24:27.058537,0
student_9,topic_12,2025-09-19T08:19:27.058537,0
student_9,topic_5,2025-09-19T09:38:27.058537,0
student_9,topic_10,2025-09-19T09:55:27.058537,1
student_9,topic_9,2025-09-19T12:58:27.058537,1
student_9,topic_1,2025-09-19T15:42:27.058537,0
student_9,topic_1,2025-09-20T03:41:27.058537,0
student_9,topic_1,2025-09-20T08:20:27.058537,0
student_9,topic_11,2025-09-20T21:01:27.058537,0
student_9,topic_3,2025-09-20T22:43:27.058537,0
student_9,topic_3,2025-09-21T01:37:27.058537,1
student_9,topic_12,2025-09-21T13:47:27.058537,0
student_9,topic_10,2025-09-21T18:03:27.058537,0
student_9,topic_5,2025-09-22T04:19:27.058537,0
student_9,topic_12,2025-09-23T06:28:27.058537,0
student_9,topic_7,2025-09-23T08:55:27.058537,0
student_9,topic_12,2025-09-23T14:38:27.058537,0
student_9,topic_2,2025-09-23T18:50:27.058537,1
student_10,topic_9,2025-08-31T04:30:27.058537,1
student_10,topic_5,2025-08-31T06:16:27.058537,0
student_10,topic_3,2025-08-31T12:04:27.058537,1
student_10,topic_11,2025-08-31T14:20:27.058537,0
student_10,topic_11,2025-08-31T16:42:27.058537,0
student_10,topic_4,2025-08-31T18:31:27.058537,0
student_10,topic_11,2025-09-01T06:10:27.058537,0
student_10,topic_4,2025-09-01T11:02:27.058537,0
student_10,topic_7,2025-09-01T22:07:27.058537,1
student_10,topic_8,2025-09-03T02:05:27.058537,0
student_10,topic_1,2025-09-03T10:54:27.058537,0
student_10,topic_1,2025-09-03T14:01:27.058537,0
student_10,topic_9,2025-09-03T19:06:27.058537,0
student_10,topic_6,2025-09-04T01:08:27.058537,0
student_10,topic_6,2025-09-04T15:29:27.058537,0
student_10,topic_6,2025-09-04T22:48:27.058537,0
student_10,topic_9,2025-09-04T22:59:27.058537,0
student_10,topic_6,2025-09-06T22:45:27.058537,0
student_10,topic_5,2025-09-07T07:27:27.058537,0
student_10,topic_2,2025-09-07T12:39:27.058537,1
student_10,topic_1,2025-09-07T18:27:27.058537,0
student_10,topic_9,2025-09-07T19:02:27.058537,0
student_10,topic_2,2025-09-08T05:22:27.058537,1
student_10,topic_8,2025-09-08T09:47:27.058537,0
student_10,topic_5,2025-09-09T03:22:27.058537,0
student_10,topic_11,2025-09-09T08:33:27.058537,0
student_10,topic_11,2025-09-09T14:58:27.058537,1
student_10,topic_4,2025-09-10T08:09:27.058537,0
student_10,topic_12,2025-09-10T22:25:27.058537,0
student_10,topic_11,2025-09-11T06:56:27.058537,1
student_10,topic_6,2025-09-11T22:18:27.058537,0
student_10,topic_5,2025-09-12T23:28:27.058537,0
student_10,topic_11,2025-09-13T20:15:27.058537,1
student_10,topic_4,2025-09-14T08:49:27.058537,0
student_10,topic_6,2025-09-14T15:08:27.058537,0
student_10,topic_9,2025-09-14T17:05:27.058537,1
student_10,topic_2,2025-09-14T17:43:27.058537,0
student_10,topic_5,2025-09-14T20:40:27.058537,0
student_10,topic_6,2025-09-14T21:06:27.058537,0
student_10,topic_2,2025-09-15T02:21:27.058537,1
student_10,topic_1,2025-09-15T03:07:27.058537,0
student_10,topic_1,2025-09-15T15:30:27.058537,0
student_10,topic_7,2025-09-16T01:48:27.058537,0
student_10,topic_1,2025-09-16T05:18:27.058537,0
student_10,topic_1,2025-09-16T08:20:27.058537,0
student_10,topic_6,2025-09-16T10:28:27.058537,0
student_10,topic_8,2025-09-16T14:07:27.058537,0
student_10,topic_12,2025-09-16T23:56:27.058537,0
student_10,topic_6,2025-09-17T03:11:27.058537,0
student_10,topic_1,2025-09-17T04:23:27.058537,0
student_10,topic_1,2025-09-17T06:28:27.058537,0
student_10,topic_7,2025-09-17T07:38:27.058537,0
student_10,topic_8,2025-09-17T10:02:27.058537,0
student_10,topic_7,2025-09-17T21:09:27.058537,1
student_10,topic_3,2025-09-18T03:02:27.058537,1
student_10,topic_2,2025-09-18T13:05:27.058537,0
student_10,topic_3,2025-09-18T15:37:27.058537,1
student_10,topic_12,2025-09-20T06:06:27.058537,1
student_10,topic_9,2025-09-20T10:48:27.058537,0
student_10,topic_12,2025-09-20T23:46:27.058537,1
student_11,topic_4,2025-08-30T19:52:27.058537,0
student_11,topic_5,2025-08-30T22:35:27.058537,1
student_11,topic_6,2025-08-31T09:48:27.058537,0
student_11,topic_3,2025-08-31T12:56:27.058537,0
student_11,topic_11,2025-08-31T14:07:27.058537,0
student_11,topic_12,2025-08-31T14:53:27.058537,0
student_11,topic_12,2025-08-31T20:50:27.058537,1
student_11,topic_8,2025-09-01T03:03:27.058537,1
student_11,topic_6,2025-09-01T14:48:27.058537,0
student_11,topic_5,2025-09-02T05:30:27.058537,0
student_11,topic_11,2025-09-02T06:55:27.058537,0
student_11,topic_8,2025-09-02T08:08:27.058537,0
student_11,topic_6,2025-09-02T09:06:27.058537,0
student_11,topic_8,2025-09-02T09:12:27.058537,0
student_11,topic_2,2025-09-02T13:53:27.058537,0
student_11,topic_7,2025-09-02T15:29:27.058537,1
student_11,topic_8,2025-09-02T19:45:27.058537,0
student_11,topic_2,2025-09-02T19:58:27.058537,1
student_11,topic_6,2025-09-02T20:45:27.058537,0
student_11,topic_5,2025-09-02T23:37:27.058537,0
student_11,topic_1,2025-09-03T07:25:27.058537,1
student_11,topic_6,2025-09-03T08:03:27.058537,0
student_11,topic_12,2025-09-03T08:14:27.058537,0
student_11,topic_10,2025-09-03T09:00:27.058537,0
student_11,topic_8,2025-09-03T14:16:27.058537,0
student_11,topic_1,2025-09-03T16:45:27.058537,0
student_11,topic_3,2025-09-03T20:58:27.058537,0
student_11,topic_1,2025-09-04T14:27:27.058537,0
student_11,topic_4,2025-09-04T23:30:27.058537,0
student_11,topic_6,2025-09-05T01:42:27.058537,1
student_11,topic_12,2025-09-05T02:19:27.058537,0
student_11,topic_2,2025-09-05T12:39:27.058537,0
student_11,topic_6,2025-09-05T23:14:27.058537,0
student_11,topic_6,2025-09-06T09:18:27.058537,0
student_11,topic_4,2025-09-06T20:38:27.058537,0
student_11,topic_7,2025-09-07T11:25:27.058537,1
student_11,topic_4,2025-09-07T12:33:27.058537,0
student_11,topic_3,2025-09-07T16:13:27.058537,1
student_11,topic_8,2025-09-07T17:25:27.058537,0
student_11,topic_5,2025-09-07T20:37:27.058537,0
student_11,topic_5,2025-09-08T12:07:27.058537,0
student_11,topic_3,2025-09-08T13:11:27.058537,0
student_11,topic_2,2025-09-08T15:38:27.058537,0
student_11,topic_2,2025-09-08T22:31:27.058537,0
student_11,topic_8,2025-09-09T02:09:27.058537,0
student_11,topic_12,2025-09-09T05:32:27.058537,1
student_11,topic_6,2025-09-09T11:29:27.058537,0
student_11,topic_8,2025-09-09T11:53:27.058537,0
student_11,topic_4,2025-09-09T12:35:27.058537,1
student_11,topic_3,2025-09-09T15:43:27.058537,1
student_11,topic_4,2025-09-09T17:06:27.058537,0
student_11,topic_5,2025-09-10T00:20:27.058537,1
student_11,topic_2,2025-09-10T00:25:27.058537,1
student_11,topic_10,2025-09-11T04:24:27.058537,0
student_11,topic_4,2025-09-12T01:47:27.058537,0
student_11,topic_11,2025-09-12T21:31:27.058537,0
student_11,topic_10,2025-09-13T09:54:27.058537,1
student_11,topic_12,2025-09-13T11:51:27.058537,0
student_11,topic_10,2025-09-13T13:03:27.058537,0
student_11,topic_1,2025-09-13T18:02:27.058537,0
student_12,topic_11,2025-08-30T19:01:27.058537,1
student_12,topic_6,2025-08-30T22:00:27.058537,0
student_12,topic_6,2025-08-31T00:06:27.058537,0
student_12,topic_7,2025-08-31T06:10:27.058537,0
student_12,topic_4,2025-08-31T10:41:27.058537,0
student_12,topic_12,2025-09-01T13:20:27.058537,1
student_12,topic_7,2025-09-01T14:03:27.058537,0
student_12,topic_7,2025-09-01T16:52:27.058537,0
student_12,topic_2,2025-09-01T21:17:27.058537,0
student_12,topic_1,2025-09-02T08:04:27.058537,0
student_12,topic_1,2025-09-02T09:19:27.058537,1
student_12,topic_8,2025-09-02T12:54:27.058537,0
student_12,topic_11,2025-09-02T13:19:27.058537,1
student_12,topic_7,2025-09-02T14:24:27.058537,0
student_12,topic_3,2025-09-02T16:15:27.058537,0
student_12,topic_6,2025-09-02T23:46:27.058537,0
student_12,topic_12,2025-09-03T02:00:27.058537,1
student_12,topic_11,2025-09-03T07:28:27.058537,1
student_12,topic_5,2025-09-04T00:36:27.058537,0
student_12,topic_3,2025-09-04T08:58:27.058537,0
student_12,topic_8,2025-09-04T09:53:27.058537,1
student_12,topic_8,2025-09-04T13:22:27.058537,0
student_12,topic_2,2025-09-05T07:41:27.058537,0
student_12,topic_10,2025-09-05T08:29:27.058537,0
student_12,topic_5,2025-09-05T10:26:27.058537,1
student_12,topic_1,2025-09-05T12:25:27.058537,1
student_12,topic_5,2025-09-05T13:53:27.058537,1
student_12,topic_8,2025-09-06T06:24:27.058537,0
student_12,topic_7,2025-09-07T06:19:27.058537,0
student_12,topic_7,2025-09-08T05:53:27.058537,0
student_12,topic_11,2025-09-08T17:18:27.058537,1
student_12,topic_6,2025-09-08T23:19:27.058537,0
student_12,topic_6,2025-09-09T00:50:27.058537,0
student_12,topic_2,2025-09-09T01:58:27.058537,0
student_12,topic_9,2025-09-09T18:29:27.058537,0
student_12,topic_7,2025-09-09T21:42:27.058537,0
student_12,topic_10,2025-09-09T21:44:27.058537,0
student_12,topic_3,2025-09-10T11:51:27.058537,0
student_12,topic_6,2025-09-10T20:06:27.058537,0
student_12,topic_8,2025-09-10T21:20:27.058537,1
student_12,topic_10,2025-09-11T10:31:27.058537,1
student_12,topic_4,2025-09-11T19:14:27.058537,0
student_12,topic_7,2025-09-12T03:24:27.058537,0
student_12,topic_1,2025-09-12T17:53:27.058537,1
student_12,topic_1,2025-09-13T11:22:27.058537,0
student_12,topic_9,2025-09-13T17:51:27.058537,0
student_12,topic_6,2025-09-13T20:03:27.058537,0
student_12,topic_6,2025-09-14T10:23:27.058537,0
student_12,topic_12,2025-09-14T11:48:27.058537,0
student_12,topic_3,2025-09-14T14:30:27.058537,0
student_12,topic_3,2025-09-15T21:23:27.058537,0
student_12,topic_11,2025-09-15T21:29:27.058537,1
student_12,topic_5,2025-09-15T21:42:27.058537,1
student_12,topic_12,2025-09-16T00:17:27.058537,1
student_12,topic_7,2025-09-16T10:16:27.058537,0
student_12,topic_5,2025-09-16T17:58:27.058537,1
student_12,topic_6,2025-09-17T09:02:27.058537,0
student_12,topic_5,2025-09-17T11:02:27.058537,1
student_12,topic_3,2025-09-17T11:18:27.058537,0
student_12,topic_4,2025-09-18T04:48:27.058537,1
student_13,topic_12,2025-08-30T15:21:27.058537,0
student_13,topic_1,2025-08-30T16:56:27.058537,0
student_13,topic_8,2025-08-31T02:17:27.058537,1
student_13,topic_5,2025-08-31T03:53:27.058537,0
student_13,topic_6,2025-08-31T07:02:27.058537,1
student_13,topic_4,2025-08-31T14:42:27.058537,0
student_13,topic_11,2025-08-31T16:50:27.058537,1
student_13,topic_9,2025-09-01T20:08:27.058537,1
student_13,topic_3,2025-09-01T20:16:27.058537,1
student_13,topic_9,2025-09-03T00:27:27.058537,1
student_13,topic_9,2025-09-03T02:11:27.058537,0
student_13,topic_9,2025-09-03T09:36:27.058537,1
student_13,topic_7,2025-09-03T14:57:27.058537,0
student_13,topic_2,2025-09-03T23:25:27.058537,0
student_13,topic_10,2025-09-04T13:37:27.058537,0
student_13,topic_10,2025-09-04T18:41:27.058537,0
student_13,topic_4,2025-09-04T23:51:27.058537,0
student_13,topic_8,2025-09-05T05:23:27.058537,0
student_13,topic_7,2025-09-05T10:20:27.058537,1
student_13,topic_3,2025-09-05T16:43:27.058537,1
student_13,topic_12,2025-09-05T17:23:27.058537,1
student_13,topic_10,2025-09-05T18:55:27.058537,0
student_13,topic_9,2025-09-05T19:28:27.058537,0
student_13,topic_8,2025-09-06T04:16:27.058537,0
student_13,topic_9,2025-09-07T06:50:27.058537,1
student_13,topic_9,2025-09-08T12:07:27.058537,0
student_13,topic_8,2025-09-08T23:57:27.058537,0
student_13,topic_12,2025-09-09T00:39:27.058537,1
student_13,topic_7,2025-09-09T15:45:27.058537,0
student_13,topic_1,2025-09-09T17:47:27.058537,0
student_13,topic_7,2025-09-10T18:41:27.058537,0
student_13,topic_8,2025-09-12T05:20:27.058537,0
student_13,topic_7,2025-09-13T00:07:27.058537,1
student_13,topic_4,2025-09-13T03:26:27.058537,0
student_13,topic_8,2025-09-13T03:56:27.058537,0
student_13,topic_3,2025-09-14T07:12:27.058537,0
student_13,topic_7,2025-09-14T13:38:27.058537,0
student_13,topic_5,2025-09-14T19:58:27.058537,0
student_13,topic_7,2025-09-15T05:07:27.058537,1
student_13,topic_2,2025-09-15T06:58:27.058537,1
student_13,topic_12,2025-09-15T12:12:27.058537,1
student_13,topic_2,2025-09-15T17:12:27.058537,0
student_13,topic_5,2025-09-16T02:02:27.058537,0
student_13,topic_2,2025-09-16T09:34:27.058537,0
student_13,topic_5,2025-09-16T09:47:27.058537,0
student_13,topic_11,2025-09-17T00:41:27.058537,0
student_13,topic_3,2025-09-17T12:49:27.058537,0
student_13,topic_1,2025-09-18T09:58:27.058537,0
student_13,topic_10,2025-09-18T13:33:27.058537,1
student_13,topic_11,2025-09-18T19:32:27.058537,0
student_13,topic_8,2025-09-19T06:37:27.058537,0
student_13,topic_2,2025-09-19T11:22:27.058537,1
student_13,topic_10,2025-09-19T15:49:27.058537,1
student_13,topic_7,2025-09-19T19:38:27.058537,1
student_13,topic_7,2025-09-19T22:29:27.058537,0
student_13,topic_11,2025-09-19T23:31:27.058537,0
student_13,topic_11,2025-09-21T04:15:27.058537,0
student_13,topic_8,2025-09-21T14:13:27.058537,0
student_13,topic_1,2025-09-22T06:10:27.058537,0
student_13,topic_9,2025-09-22T13:43:27.058537,1
student_14,topic_6,2025-08-30T21:49:27.058537,0
student_14,topic_4,2025-08-31T00:42:27.058537,1
student_14,topic_4,2025-08-31T11:49:27.058537,1
student_14,topic_8,2025-09-01T06:00:27.058537,0
student_14,topic_7,2025-09-01T10:57:27.058537,0
student_14,topic_1,2025-09-01T11:21:27.058537,0
student_14,topic_12,2025-09-01T11:34:27.058537,0
student_14,topic_10,2025-09-01T19:46:27.058537,0
student_14,topic_8,2025-09-02T02:59:27.058537,0
student_14,topic_2,2025-09-02T05:23:27.058537,1
student_14,topic_11,2025-09-02T06:10:27.058537,1
student_14,topic_1,2025-09-02T13:47:27.058537,0
student_14,topic_3,2025-09-02T18:03:27.058537,0
student_14,topic_10,2025-09-03T14:13:27.058537,0
student_14,topic_2,2025-09-03T16:21:27.058537,0
student_14,topic_2,2025-09-03T20:25:27.058537,0
student_14,topic_12,2025-09-03T21:32:27.058537,0
student_14,topic_6,2025-09-04T12:04:27.058537,1
student_14,topic_2,2025-09-05T04:42:27.058537,1
student_14,topic_9,2025-09-05T11:47:27.058537,0
student_14,topic_10,2025-09-05T21:53:27.058537,0
student_14,topic_4,2025-09-06T04:11:27.058537,1
student_14,topic_11,2025-09-06T17:47:27.058537,0
student_14,topic_11,2025-09-07T19:00:27.058537,1
student_14,topic_12,2025-09-07T22:39:27.058537,0
student_14,topic_7,2025-09-08T05:47:27.058537,0
student_14,topic_3,2025-09-08T05:55:27.058537,0
student_14,topic_11,2025-09-08T18:15:27.058537,0
student_14,topic_6,2025-09-08T23:33:27.058537,1
student_14,topic_10,2025-09-09T01:55:27.058537,0
student_14,topic_10,2025-09-09T04:54:27.058537,0
student_14,topic_10,2025-09-09T11:10:27.058537,0
student_14,topic_11,2025-09-10T03:20:27.058537,0
student_14,topic_10,2025-09-10T11:41:27.058537,0
student_14,topic_5,2025-09-10T19:10:27.058537,1
student_14,topic_3,2025-09-10T22:19:27.058537,0
student_14,topic_5,2025-09-11T04:03:27.058537,0
student_14,topic_10,2025-09-11T14:07:27.058537,1
student_14,topic_8,2025-09-11T20:05:27.058537,0
student_14,topic_6,2025-09-12T01:05:27.058537,0
student_14,topic_8,2025-09-12T09:51:27.058537,0
student_14,topic_10,2025-09-12T12:24:27.058537,0
student_14,topic_10,2025-09-12T15:31:27.058537,1
student_14,topic_8,2025-09-12T16:54:27.058537,0
student_14,topic_3,2025-09-12T21:39:27.058537,0
student_14,topic_7,2025-09-13T15:57:27.058537,0
student_14,topic_11,2025-09-14T06:15:27.058537,0
student_14,topic_3,2025-09-14T14:14:27.058537,1
student_14,topic_6,2025-09-15T09:16:27.058537,0
student_14,topic_7,2025-09-15T11:15:27.058537,0
student_14,topic_9,2025-09-15T18:36:27.058537,0
student_14,topic_3,2025-09-16T00:25:27.058537,0
student_14,topic_12,2025-09-16T04:48:27.058537,0
student_14,topic_2,2025-09-16T07:15:27.058537,1
student_14,topic_7,2025-09-17T12:30:27.058537,0
student_14,topic_7,2025-09-17T19:03:27.058537,0
student_14,topic_6,2025-09-17T20:52:27.058537,0
student_14,topic_10,2025-09-17T22:50:27.058537,0
student_14,topic_11,2025-09-17T22:50:27.058537,0
student_14,topic_8,2025-09-18T00:11:27.058537,0
student_15,topic_3,2025-08-30T18:14:27.058537,1
student_15,topic_3,2025-08-31T03:37:27.058537,0
student_15,topic_1,2025-08-31T19:25:27.058537,0
student_15,topic_11,2025-09-01T01:44:27.058537,0
student_15,topic_7,2025-09-01T07:48:27.058537,0
student_15,topic_2,2025-09-01T21:39:27.058537,1
student_15,topic_12,2025-09-03T04:37:27.058537,0
student_15,topic_11,2025-09-03T08:25:27.058537,0
student_15,topic_1,2025-09-03T13:49:27.058537,0
student_15,topic_8,2025-09-03T17:46:27.058537,0
student_15,topic_2,2025-09-03T18:00:27.058537,1
student_15,topic_8,2025-09-03T21:10:27.058537,0
student_15,topic_9,2025-09-04T19:18:27.058537,0
student_15,topic_12,2025-09-04T21:57:27.058537,0
student_15,topic_1,2025-09-05T22:28:27.058537,0
student_15,topic_11,2025-09-06T08:24:27.058537,0
student_15,topic_5,2025-09-06T22:14:27.058537,0
student_15,topic_12,2025-09-06T23:41:27.058537,1
student_15,topic_8,2025-09-07T00:57:27.058537,0
student_15,topic_5,2025-09-07T07:15:27.058537,1
student_15,topic_2,2025-09-07T08:32:27.058537,0
student_15,topic_9,2025-09-07T08:52:27.058537,1
student_15,topic_7,2025-09-07T12:38:27.058537,0
student_15,topic_6,2025-09-08T11:47:27.058537,0
student_15,topic_9,2025-09-08T12:38:27.058537,0
student_15,topic_12,2025-09-08T16:13:27.058537,0
student_15,topic_3,2025-09-09T01:35:27.058537,0
student_15,topic_3,2025-09-09T08:10:27.058537,0
student_15,topic_10,2025-09-09T18:00:27.058537,0
student_15,topic_8,2025-09-10T08:01:27.058537,0
student_15,topic_1,2025-09-11T12:13:27.058537,0
student_15,topic_6,2025-09-11T12:58:27.058537,0
student_15,topic_8,2025-09-11T14:55:27.058537,1
student_15,topic_10,2025-09-11T17:56:27.058537,0
student_15,topic_6,2025-09-12T08:06:27.058537,0
student_15,topic_10,2025-09-13T01:49:27.058537,0
student_15,topic_6,2025-09-13T18:09:27.058537,0
student_15,topic_6,2025-09-14T03:46:27.058537,0
student_15,topic_2,2025-09-14T16:09:27.058537,1
student_15,topic_6,2025-09-14T23:12:27.058537,0
student_15,topic_1,2025-09-15T04:59:27.058537,0
student_15,topic_1,2025-09-15T13:30:27.058537,1
student_15,topic_3,2025-09-16T00:20:27.058537,0
student_15,topic_7,2025-09-16T00:20:27.058537,1
student_15,topic_2,2025-09-16T05:35:27.058537,1
student_15,topic_7,2025-09-16T07:05:27.058537,1
student_15,topic_12,2025-09-16T09:02:27.058537,1
student_15,topic_2,2025-09-16T18:35:27.058537,0
student_15,topic_8,2025-09-17T11:00:27.058537,1
student_15,topic_12,2025-09-17T11:37:27.058537,0
student_15,topic_6,2025-09-17T13:58:27.058537,0
student_15,topic_2,2025-09-17T17:18:27.058537,0
student_15,topic_1,2025-09-18T17:19:27.058537,0
student_15,topic_9,2025-09-18T18:25:27.058537,0
student_15,topic_9,2025-09-19T05:33:27.058537,1
student_15,topic_3,2025-09-19T13:17:27.058537,1
student_15,topic_9,2025-09-20T04:18:27.058537,1
student_15,topic_9,2025-09-20T04:41:27.058537,0
student_15,topic_9,2025-09-20T15:13:27.058537,1
student_15,topic_9,2025-09-20T22:21:27.058537,1
student_16,topic_4,2025-08-30T15:32:27.058537,0
student_16,topic_10,2025-08-31T15:46:27.058537,0
student_16,topic_3,2025-08-31T23:32:27.058537,1
student_16,topic_12,2025-09-01T10:14:27.058537,0
student_16,topic_3,2025-09-01T10:17:27.058537,1
student_16,topic_12,2025-09-01T15:26:27.058537,0
student_16,topic_2,2025-09-02T05:30:27.058537,1
student_16,topic_7,2025-09-02T08:19:27.058537,0
student_16,topic_8,2025-09-02T11:16:27.058537,0
student_16,topic_8,2025-09-02T14:27:27.058537,0
student_16,topic_7,2025-09-03T00:50:27.058537,0
student_16,topic_9,2025-09-03T12:40:27.058537,0
student_16,topic_8,2025-09-03T19:31:27.058537,0
student_16,topic_8,2025-09-03T21:24:27.058537,0
student_16,topic_1,2025-09-04T04:08:27.058537,1
student_16,topic_8,2025-09-05T12:54:27.058537,0
student_16,topic_5,2025-09-05T15:04:27.058537,0
student_16,topic_7,2025-09-05T22:30:27.058537,0
student_16,topic_12,2025-09-05T23:57:27.058537,0
student_16,topic_8,2025-09-06T05:08:27.058537,0
student_16,topic_2,2025-09-06T20:46:27.058537,0
student_16,topic_2,2025-09-06T21:04:27.058537,0
student_16,topic_5,2025-09-08T01:43:27.058537,0
student_16,topic_9,2025-09-08T02:44:27.058537,0
student_16,topic_12,2025-09-08T03:18:27.058537,0
student_16,topic_4,2025-09-08T21:07:27.058537,0
student_16,topic_7,2025-09-09T08:17:27.058537,0
student_16,topic_3,2025-09-09T14:37:27.058537,0
student_16,topic_8,2025-09-10T02:38:27.058537,0
student_16,topic_2,2025-09-10T08:19:27.058537,1
student_16,topic_12,2025-09-10T20:52:27.058537,0
student_16,topic_1,2025-09-10T21:37:27.058537,0
student_16,topic_6,2025-09-11T08:27:27.058537,0
student_16,topic_6,2025-09-12T14:45:27.058537,0
student_16,topic_6,2025-09-12T18:03:27.058537,0
student_16,topic_4,2025-09-13T09:42:27.058537,1
student_16,topic_8,2025-09-13T20:38:27.058537,0
student_16,topic_7,2025-09-14T02:07:27.058537,0
student_16,topic_4,2025-09-14T08:35:27.058537,0
student_16,topic_6,2025-09-14T10:50:27.058537,0
student_16,topic_6,2025-09-14T18:35:27.058537,0
student_16,topic_3,2025-09-15T15:14:27.058537,0
student_16,topic_1,2025-09-16T00:07:27.058537,0
student_16,topic_9,2025-09-17T07:49:27.058537,0
student_16,topic_5,2025-09-17T20:21:27.058537,0
student_16,topic_4,2025-09-17T22:07:27.058537,1
student_16,topic_8,2025-09-18T03:10:27.058537,0
student_16,topic_5,2025-09-18T04:13:27.058537,0
student_16,topic_7,2025-09-18T11:45:27.058537,0
student_16,topic_12,2025-09-19T05:36:27.058537,0
student_16,topic_6,2025-09-19T05:41:27.058537,0
student_16,topic_6,2025-09-19T11:13:27.058537,0
student_16,topic_12,2025-09-19T13:45:27.058537,0
student_16,topic_10,2025-09-20T00:49:27.058537,0
student_16,topic_5,2025-09-20T07:03:27.058537,1
student_16,topic_12,2025-09-21T04:02:27.058537,0
student_16,topic_9,2025-09-21T15:07:27.058537,0
student_16,topic_8,2025-09-21T16:18:27.058537,0
student_16,topic_5,2025-09-21T19:43:27.058537,1
student_16,topic_5,2025-09-21T22:34:27.058537,0
student_17,topic_10,2025-08-30T15:24:27.058537,0
student_17,topic_4,2025-08-30T15:33:27.058537,0
student_17,topic_1,2025-08-30T17:48:27.058537,0
student_17,topic_9,2025-08-30T23:41:27.058537,0
student_17,topic_2,2025-08-30T23:41:27.058537,0
student_17,topic_4,2025-08-30T23:54:27.058537,0
student_17,topic_4,2025-08-31T00:50:27.058537,1
student_17,topic_11,2025-08-31T01:45:27.058537,0
student_17,topic_12,2025-08-31T03:46:27.058537,0
student_17,topic_8,2025-09-01T02:39:27.058537,1
student_17,topic_2,2025-09-01T03:56:27.058537,0
student_17,topic_12,2025-09-02T05:23:27.058537,0
student_17,topic_12,2025-09-03T14:42:27.058537,1
student_17,topic_11,2025-09-03T17:43:27.058537,1
student_17,topic_6,2025-09-04T16:35:27.058537,1
student_17,topic_6,2025-09-04T18:46:27.058537,1
student_17,topic_1,2025-09-05T13:52:27.058537,0
student_17,topic_2,2025-09-05T21:50:27.058537,0
student_17,topic_1,2025-09-06T01:33:27.058537,0
student_17,topic_9,2025-09-06T11:27:27.058537,0
student_17,topic_1,2025-09-06T12:42:27.058537,0
student_17,topic_10,2025-09-07T09:43:27.058537,0
student_17,topic_9,2025-09-07T18:02:27.058537,0
student_17,topic_1,2025-09-07T19:10:27.058537,0
student_17,topic_1,2025-09-07T20:15:27.058537,0
student_17,topic_10,2025-09-08T06:04:27.058537,0
student_17,topic_9,2025-09-08T07:55:27.058537,1
student_17,topic_3,2025-09-08T09:31:27.058537,1
student_17,topic_10,2025-09-08T14:06:27.058537,0
student_17,topic_2,2025-09-08T14:18:27.058537,0
student_17,topic_6,2025-09-09T05:47:27.058537,1
student_17,topic_7,2025-09-09T06:26:27.058537,1
student_17,topic_2,2025-09-09T19:34:27.058537,0
student_17,topic_4,2025-09-09T23:08:27.058537,0
student_17,topic_7,2025-09-10T05:05:27.058537,1
student_17,topic_2,2025-09-10T10:36:27.058537,0
student_17,topic_10,2025-09-10T12:23:27.058537,0
student_17,topic_12,2025-09-10T14:34:27.058537,1
student_17,topic_6,2025-09-10T15:26:27.058537,0
student_17,topic_1,2025-09-11T02:18:27.058537,0
student_17,topic_1,2025-09-11T05:46:27.058537,0
student_17,topic_1,2025-09-11T10:42:27.058537,0
student_17,topic_2,2025-09-11T12:56:27.058537,0
student_17,topic_12,2025-09-11T13:39:27.058537,0
student_17,topic_8,2025-09-12T01:50:27.058537,0
student_17,topic_9,2025-09-12T06:11:27.058537,0
student_17,topic_7,2025-09-12T14:32:27.058537,1
student_17,topic_9,2025-09-12T15:03:27.058537,0
student_17,topic_1,2025-09-12T17:08:27.058537,0
student_17,topic_8,2025-09-12T18:43:27.058537,1
student_17,topic_5,2025-09-13T03:48:27.058537,0
student_17,topic_6,2025-09-13T07:32:27.058537,0
student_17,topic_6,2025-09-13T13:39:27.058537,1
student_17,topic_12,2025-09-13T17:28:27.058537,1
student_17,topic_12,2025-09-14T20:41:27.058537,1
student_17,topic_1,2025-09-14T21:12:27.058537,0
student_17,topic_1,2025-09-15T21:16:27.058537,0
student_17,topic_7,2025-09-16T11:33:27.058537,1
student_17,topic_1,2025-09-16T19:55:27.058537,0
student_17,topic_1,2025-09-17T02:39:27.058537,1
student_18,topic_4,2025-08-30T20:39:27.058537,1
student_18,topic_7,2025-08-31T10:07:27.058537,1
student_18,topic_7,2025-08-31T15:37:27.058537,0
student_18,topic_2,2025-08-31T21:59:27.058537,0
student_18,topic_9,2025-09-02T10:02:27.058537,0
student_18,topic_10,2025-09-02T14:27:27.058537,1
student_18,topic_2,2025-09-02T14:44:27.058537,1
student_18,topic_7,2025-09-02T16:35:27.058537,0
student_18,topic_7,2025-09-02T22:53:27.058537,0
student_18,topic_5,2025-09-03T00:41:27.058537,0
student_18,topic_8,2025-09-03T05:41:27.058537,0
student_18,topic_9,2025-09-04T02:50:27.058537,1
student_18,topic_6,2025-09-06T16:42:27.058537,0
student_18,topic_3,2025-09-07T01:43:27.058537,1
